,Mã trạm,Chỉ số AQI,Tên trạm,Url,Chất ô nhiễm chủ đạo,CO,Sương,Độ ẩm,NO2,O3,Áp suất,Bụi PM10,Bụi PM2.5,SO2,Nhiệt độ,Tốc độ gió,Thời gian cập nhật,Múi giờ,Latitude,Longitude
1232,11778,33.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm10,11.00,27.6,71.7,5.00,-,988.40,33.00,19.00,2.00,33.4,2.0,2021-06-28 11:00:00,+07:00,21.0357507,106.7641068
1233,12958,36.0,"Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm10,1.00,22.0,42.0,4.00,48.00,999.00,36.00,29.00,3.00,37.0,2.5,2021-06-28 13:00:00,+07:00,21.1232473,106.2883295
1234,12957,30.0,"Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm10,6.00,22.0,42.5,2.00,-,"1,000.00",30.00,25.00,3.00,36.5,2.8,2021-06-28 13:00:00,+07:00,21.0272212,106.0342099
1235,13015,91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,29.00,22.0,74.0,37.00,-,"1,011.00",65.00,91.00,-,27.0,2.8,2021-04-27 15:00:00,+07:00,21.03982,105.84726
1236,13018,36.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,4.00,22.0,78.0,6.00,-,"1,010.00",23.00,36.00,-,26.0,3.0,2021-04-27 16:00:00,+07:00,20.98832,105.854897
1237,13019,60.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,13.00,22.0,78.0,28.00,-,"1,010.00",45.00,60.00,-,26.0,3.0,2021-04-27 16:00:00,+07:00,21.01994,105.77056
1238,13026,1.0,"Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,6.00,23.0,74.0,27.00,1.00,"1,015.00",1.00,1.00,1.00,28.0,4.6,2021-04-12 05:00:00,+07:00,21.01525,105.80013
1239,1584,15.0,"Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,pm10,1.00,20.0,33.0,11.00,18.00,"1,004.00",15.00,14.00,32.00,39.0,2.5,2021-06-28 13:00:00,+07:00,16.074,108.217
1240,13017,41.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,17.00,22.0,78.0,18.00,-,"1,010.00",37.00,41.00,-,26.0,3.0,2021-04-27 16:00:00,+07:00,21.02022,105.81232
1241,13020,32.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,3.00,22.0,78.0,7.00,-,"1,010.00",27.00,32.00,-,26.0,3.0,2021-04-27 16:00:00,+07:00,21.00577,105.74842
1242,13013,74.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,12.00,22.0,78.0,19.00,-,"1,010.00",63.00,74.00,-,26.0,3.0,2021-04-27 16:00:00,+07:00,21.05121,105.78232
1243,13014,18.0,"Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,5.00,22.5,83.0,-,-,"1,012.00",12.00,18.00,-,25.5,1.2,2021-05-05 14:00:00,+07:00,21.0072,105.83572
1244,13252,89.0,"Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,-,26.3,67.6,1.00,2.00,973.60,89.00,75.00,2.00,33.1,4.0,2021-06-28 13:00:00,+07:00,22.6782,106.245
1245,8767,55.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,27.0,84.0,-,-,"1,010.00",-,55.00,-,30.0,2.5,2021-06-29 08:00:00,+07:00,10.782978,106.700711
1246,8688,38.0,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,24.0,62.0,-,-,"1,001.00",-,38.00,-,32.0,1.5,2021-06-29 08:00:00,+07:00,21.0811211,105.8180306
1247,8641,61.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.20,24.0,62.0,5.10,4.10,"1,001.00",-,61.00,4.10,32.0,1.5,2021-06-29 08:00:00,+07:00,21.0215063,105.8188748
1248,13012,19.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm10,3.00,20.8,84.3,8.00,13.00,923.50,19.00,18.00,14.00,23.6,2.0,2021-06-29 08:00:00,+07:00,13.998599,107.996482
1249,13251,1.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,12.00,19.0,73.0,50.00,1.00,"1,008.00",1.00,1.00,1.00,24.0,3.6,2021-02-26 15:00:00,+07:00,21.04975,105.74187
1250,12976,67.0,"Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,5.00,22.0,52.0,12.00,8.00,"1,000.00",53.00,67.00,9.00,33.0,3.0,2021-06-28 22:00:00,+07:00,21.1137452,105.9268934
1251,11778,35.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm10,13.00,26.5,84.9,9.00,2.00,987.80,35.00,24.00,2.00,29.3,2.0,2021-06-29 06:00:00,+07:00,21.0357507,106.7641068
1252,12958,60.0,"Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm10,1.00,24.0,62.0,10.00,10.00,"1,001.00",60.00,48.00,1.00,32.0,1.5,2021-06-29 08:00:00,+07:00,21.1232473,106.2883295
1253,12957,37.0,"Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm10,6.00,24.0,62.0,10.00,-,"1,001.00",37.00,30.00,3.00,32.0,1.5,2021-06-29 08:00:00,+07:00,21.0272212,106.0342099
1254,13015,91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,29.00,22.0,74.0,37.00,-,"1,011.00",65.00,91.00,-,27.0,2.8,2021-04-27 15:00:00,+07:00,21.03982,105.84726
1255,13018,36.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,4.00,22.0,78.0,6.00,-,"1,010.00",23.00,36.00,-,26.0,3.0,2021-04-27 16:00:00,+07:00,20.98832,105.854897
1256,13019,60.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,13.00,22.0,78.0,28.00,-,"1,010.00",45.00,60.00,-,26.0,3.0,2021-04-27 16:00:00,+07:00,21.01994,105.77056
1257,13026,1.0,"Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,6.00,23.0,74.0,27.00,1.00,"1,015.00",1.00,1.00,1.00,28.0,4.6,2021-04-12 05:00:00,+07:00,21.01525,105.80013
1258,1584,32.0,"Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,pm10,10.00,21.0,46.0,11.00,9.00,"1,006.00",32.00,26.00,41.00,34.0,5.1,2021-06-29 08:00:00,+07:00,16.074,108.217
1259,13017,41.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,17.00,22.0,78.0,18.00,-,"1,010.00",37.00,41.00,-,26.0,3.0,2021-04-27 16:00:00,+07:00,21.02022,105.81232
1260,13020,32.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,3.00,22.0,78.0,7.00,-,"1,010.00",27.00,32.00,-,26.0,3.0,2021-04-27 16:00:00,+07:00,21.00577,105.74842
1261,13013,74.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,12.00,22.0,78.0,19.00,-,"1,010.00",63.00,74.00,-,26.0,3.0,2021-04-27 16:00:00,+07:00,21.05121,105.78232
1262,13014,18.0,"Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,5.00,22.5,83.0,-,-,"1,012.00",12.00,18.00,-,25.5,1.2,2021-05-05 14:00:00,+07:00,21.0072,105.83572
1263,13252,54.0,"Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,-,24.9,93.1,1.00,1.00,973.90,54.00,50.00,2.00,26.1,3.0,2021-06-29 08:00:00,+07:00,22.6782,106.245
1264,8767,30.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,26.0,97.0,-,-,"1,004.00",-,30.00,-,26.5,4.1,2021-07-05 15:00:00,+07:00,10.782978,106.700711
1265,8688,36.0,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,20.0,46.0,-,-,"1,002.00",-,36.00,-,33.0,2.0,2021-07-05 16:00:00,+07:00,21.0811211,105.8180306
1266,8641,53.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.20,20.0,46.0,5.10,4.50,"1,002.00",-,53.00,4.10,33.0,2.0,2021-07-05 16:00:00,+07:00,21.0215063,105.8188748
1267,13012,16.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm10,3.00,22.2,66.0,8.00,9.00,919.00,16.00,15.00,14.00,29.2,3.0,2021-07-05 16:00:00,+07:00,13.998599,107.996482
1268,13251,1.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,12.00,19.0,73.0,50.00,1.00,"1,008.00",1.00,1.00,1.00,24.0,3.6,2021-02-26 15:00:00,+07:00,21.04975,105.74187
1269,12976,67.0,"Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,5.00,22.0,52.0,12.00,8.00,"1,000.00",53.00,67.00,9.00,33.0,3.0,2021-06-28 22:00:00,+07:00,21.1137452,105.9268934
1270,11778,15.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm10,15.00,28.2,77.7,5.00,18.00,989.90,15.00,10.00,2.00,32.6,2.0,2021-07-05 15:00:00,+07:00,21.0357507,106.7641068
1271,12958,52.0,"Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm10,1.00,20.0,46.0,4.00,29.00,"1,002.00",52.00,38.00,2.00,33.0,2.0,2021-07-05 16:00:00,+07:00,21.1232473,106.2883295
1272,12957,23.0,"Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,6.00,20.0,46.0,1.00,-,"1,002.00",20.00,23.00,3.00,33.0,2.0,2021-07-05 16:00:00,+07:00,21.0272212,106.0342099
1273,13015,91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,29.00,22.0,74.0,37.00,-,"1,011.00",65.00,91.00,-,27.0,2.8,2021-04-27 15:00:00,+07:00,21.03982,105.84726
1274,13018,36.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,4.00,22.0,78.0,6.00,-,"1,010.00",23.00,36.00,-,26.0,3.0,2021-04-27 16:00:00,+07:00,20.98832,105.854897
1275,13019,60.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,13.00,22.0,78.0,28.00,-,"1,010.00",45.00,60.00,-,26.0,3.0,2021-04-27 16:00:00,+07:00,21.01994,105.77056
1276,13026,1.0,"Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,6.00,23.0,74.0,27.00,1.00,"1,015.00",1.00,1.00,1.00,28.0,4.6,2021-04-12 05:00:00,+07:00,21.01525,105.80013
1277,1584,33.0,"Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,pm25,5.00,24.0,56.0,11.00,23.00,"1,002.00",26.00,33.00,28.00,34.0,2.5,2021-07-05 16:00:00,+07:00,16.074,108.217
1278,13017,41.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,17.00,22.0,78.0,18.00,-,"1,010.00",37.00,41.00,-,26.0,3.0,2021-04-27 16:00:00,+07:00,21.02022,105.81232
1279,13020,32.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,3.00,22.0,78.0,7.00,-,"1,010.00",27.00,32.00,-,26.0,3.0,2021-04-27 16:00:00,+07:00,21.00577,105.74842
1280,13013,74.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,12.00,22.0,78.0,19.00,-,"1,010.00",63.00,74.00,-,26.0,3.0,2021-04-27 16:00:00,+07:00,21.05121,105.78232
1281,13014,18.0,"Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,5.00,22.5,83.0,-,-,"1,012.00",12.00,18.00,-,25.5,1.2,2021-05-05 14:00:00,+07:00,21.0072,105.83572
1282,13252,64.0,"Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,-,26.3,66.8,-,1.00,977.40,64.00,61.00,1.00,33.3,1.0,2021-07-05 16:00:00,+07:00,22.6782,106.245
1283,8767,76.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,27.0,91.0,-,-,"1,006.00",-,76.00,-,28.5,2.0,2021-07-06 08:00:00,+07:00,10.782978,106.700711
1284,8688,63.0,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,26.0,70.0,-,-,"1,005.00",-,63.00,-,32.0,2.5,2021-07-06 09:00:00,+07:00,21.0811211,105.8180306
1285,8641,55.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.20,26.0,70.0,5.10,3.30,"1,005.00",-,55.00,4.60,32.0,2.5,2021-07-06 09:00:00,+07:00,21.0215063,105.8188748
1286,13012,14.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm10,2.00,20.0,95.2,6.00,14.00,919.80,14.00,12.00,15.00,20.8,2.0,2021-07-06 09:00:00,+07:00,13.998599,107.996482
1287,13251,1.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,12.00,19.0,73.0,50.00,1.00,"1,008.00",1.00,1.00,1.00,24.0,3.6,2021-02-26 15:00:00,+07:00,21.04975,105.74187
1288,12976,67.0,"Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,5.00,22.0,52.0,12.00,8.00,"1,000.00",53.00,67.00,9.00,33.0,3.0,2021-06-28 22:00:00,+07:00,21.1137452,105.9268934
1289,11778,37.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm10,1.00,26.8,90.5,8.00,7.00,992.00,37.00,24.00,2.00,28.5,1.0,2021-07-06 07:00:00,+07:00,21.0357507,106.7641068
1290,12958,66.0,"Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm10,2.00,26.0,70.0,14.00,12.00,"1,005.00",66.00,59.00,5.00,32.0,2.5,2021-07-06 09:00:00,+07:00,21.1232473,106.2883295
1291,12957,59.0,"Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,7.00,26.0,70.0,10.00,-,"1,005.00",51.00,59.00,3.00,32.0,2.5,2021-07-06 09:00:00,+07:00,21.0272212,106.0342099
1292,13015,91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,29.00,22.0,74.0,37.00,-,"1,011.00",65.00,91.00,-,27.0,2.8,2021-04-27 15:00:00,+07:00,21.03982,105.84726
1293,13018,36.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,4.00,22.0,78.0,6.00,-,"1,010.00",23.00,36.00,-,26.0,3.0,2021-04-27 16:00:00,+07:00,20.98832,105.854897
1294,13019,60.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,13.00,22.0,78.0,28.00,-,"1,010.00",45.00,60.00,-,26.0,3.0,2021-04-27 16:00:00,+07:00,21.01994,105.77056
1295,13026,1.0,"Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,6.00,23.0,74.0,27.00,1.00,"1,015.00",1.00,1.00,1.00,28.0,4.6,2021-04-12 05:00:00,+07:00,21.01525,105.80013
1296,1584,35.0,"Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,pm25,2.00,24.0,88.0,10.00,11.00,"1,006.00",23.00,35.00,28.00,26.0,2.0,2021-07-06 09:00:00,+07:00,16.074,108.217
1297,13017,41.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,17.00,22.0,78.0,18.00,-,"1,010.00",37.00,41.00,-,26.0,3.0,2021-04-27 16:00:00,+07:00,21.02022,105.81232
1298,13020,32.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,3.00,22.0,78.0,7.00,-,"1,010.00",27.00,32.00,-,26.0,3.0,2021-04-27 16:00:00,+07:00,21.00577,105.74842
1299,13013,74.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,12.00,22.0,78.0,19.00,-,"1,010.00",63.00,74.00,-,26.0,3.0,2021-04-27 16:00:00,+07:00,21.05121,105.78232
1300,13014,18.0,"Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,5.00,22.5,83.0,-,-,"1,012.00",12.00,18.00,-,25.5,1.2,2021-05-05 14:00:00,+07:00,21.0072,105.83572
1301,13252,98.0,"Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,-,25.0,98.8,-,1.00,978.90,98.00,90.00,1.00,25.2,2.0,2021-07-06 09:00:00,+07:00,22.6782,106.245
1302,8767,76.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,25.0,72.0,-,-,"1,007.00",-,76.00,-,30.5,0.7,2021-07-14 10:00:00,+07:00,10.782978,106.700711
1303,8688,40.0,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,22.0,52.0,-,-,"1,007.00",-,40.00,-,33.0,4.6,2021-07-14 10:00:00,+07:00,21.0811211,105.8180306
1304,8641,65.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.10,23.0,52.0,12.80,3.30,"1,006.00",-,65.00,5.10,34.0,4.6,2021-07-14 10:00:00,+07:00,21.0215063,105.8188748
1305,13012,11.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,1.00,21.4,76.7,2.00,9.00,922.50,10.00,11.00,14.00,25.8,1.0,2021-07-14 11:00:00,+07:00,13.998599,107.996482
1306,13251,61.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm10,7.00,22.0,52.0,23.00,4.00,"1,007.00",61.00,58.00,5.00,33.0,4.6,2021-07-14 09:00:00,+07:00,21.04975,105.74187
1307,12976,67.0,"Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,5.00,22.0,52.0,12.00,8.00,"1,000.00",53.00,67.00,9.00,33.0,3.0,2021-06-28 22:00:00,+07:00,21.1137452,105.9268934
1308,11778,16.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm10,1.00,26.6,96.0,7.00,6.00,996.60,16.00,14.00,2.00,27.3,1.0,2021-07-12 05:00:00,+07:00,21.0357507,106.7641068
1309,12958,50.0,"Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm10,1.00,22.0,52.0,3.00,14.00,"1,007.00",50.00,33.00,15.00,33.0,4.6,2021-07-14 10:00:00,+07:00,21.1232473,106.2883295
1310,12957,38.0,"Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,7.00,22.5,53.5,1.00,-,"1,007.00",30.00,38.00,3.00,33.0,4.3,2021-07-14 11:00:00,+07:00,21.0272212,106.0342099
1311,13015,91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,29.00,22.0,74.0,37.00,-,"1,011.00",65.00,91.00,-,27.0,2.8,2021-04-27 15:00:00,+07:00,21.03982,105.84726
1312,13018,17.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,2.00,24.5,64.5,6.00,-,"1,007.00",12.00,17.00,-,32.0,4.3,2021-07-14 09:00:00,+07:00,20.98832,105.854897
1313,13019,24.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,5.00,24.5,64.5,20.00,-,"1,007.00",21.00,24.00,-,32.0,4.3,2021-07-14 09:00:00,+07:00,21.01994,105.77056
1314,13026,42.0,"Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,3.00,22.5,53.5,8.00,4.00,"1,007.00",41.00,42.00,1.00,33.0,4.3,2021-07-14 09:00:00,+07:00,21.01525,105.80013
1315,1584,40.0,"Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,pm25,4.00,23.0,52.0,11.00,18.00,"1,007.00",31.00,40.00,33.00,34.0,3.0,2021-07-14 11:00:00,+07:00,16.074,108.217
1316,13017,57.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,6.00,22.0,52.0,10.00,-,"1,007.00",44.00,57.00,-,33.0,4.6,2021-07-14 09:00:00,+07:00,21.02022,105.81232
1317,13020,27.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,1.00,22.0,52.0,5.00,-,"1,007.00",20.00,27.00,-,33.0,4.6,2021-07-14 09:00:00,+07:00,21.00577,105.74842
1318,13013,54.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,8.00,22.0,52.0,18.00,-,"1,007.00",42.00,54.00,-,33.0,4.6,2021-07-14 09:00:00,+07:00,21.05121,105.78232
1319,13014,31.0,"Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,5.00,24.5,64.5,-,-,"1,007.00",24.00,31.00,-,32.0,4.3,2021-07-14 09:00:00,+07:00,21.0072,105.83572
1320,13252,85.0,"Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,-,24.5,66.5,1.00,1.00,980.40,85.00,60.00,1.00,31.5,1.0,2021-07-14 11:00:00,+07:00,22.6782,106.245
1321,8767,46.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,26.5,94.0,-,-,"1,008.00",-,46.00,-,27.5,3.6,2021-07-23 07:00:00,+07:00,10.782978,106.700711
